checktype,current_epoch,issue_list,time_usage,Describe
-----Using selu solution to retrain Detail can be found in the directory!-----
epoch,0,[],1.5944199562072754,No Issue now
epoch,3,[],1.6476290225982666,No Issue now
epoch,6,[],1.6653449535369873,No Issue now
epoch,9,[],1.6808698177337646,No Issue now
epoch,12,[],1.6980867385864258,No Issue now
epoch,15,[],1.7141318321228027,No Issue now
epoch,18,[],1.731186866760254,No Issue now
epoch,21,[],1.7472078800201416,No Issue now
epoch,24,[],1.762829065322876,No Issue now
epoch,27,[],1.7811758518218994,No Issue now
epoch,30,[],1.7965900897979736,No Issue now
epoch,33,[],1.813736915588379,No Issue now
epoch,36,[],1.8288848400115967,No Issue now
epoch,39,[],1.8446340560913086,No Issue now
epoch,42,[],1.8603599071502686,No Issue now
epoch,45,[],1.8749969005584717,No Issue now
epoch,48,[],1.8916919231414795,No Issue now
epoch,51,[],1.9065420627593994,No Issue now
epoch,54,[],1.9213638305664062,No Issue now
epoch,57,[],1.9380128383636475,No Issue now
epoch,60,[],1.952707052230835,No Issue now
epoch,63,[],1.96891188621521,No Issue now
epoch,66,[],1.9839808940887451,No Issue now
epoch,69,[],1.998856782913208,No Issue now
epoch,72,[],2.0154969692230225,No Issue now
epoch,75,[],2.0299949645996094,No Issue now
epoch,78,[],2.046376943588257,No Issue now
epoch,81,[],2.0613818168640137,No Issue now
epoch,84,[],2.0763609409332275,No Issue now
epoch,87,[],2.092998743057251,No Issue now
epoch,90,[],2.1076278686523438,No Issue now
epoch,93,[],2.1244008541107178,No Issue now
epoch,96,[],2.138969898223877,No Issue now
epoch,99,[],2.153597831726074,No Issue now
epoch,102,[],2.1699838638305664,No Issue now
epoch,105,[],2.1846587657928467,No Issue now
epoch,108,[],2.200900077819824,No Issue now
epoch,111,[],2.215855836868286,No Issue now
epoch,114,[],2.230419874191284,No Issue now
epoch,117,[],2.247201919555664,No Issue now
epoch,120,[],2.262586832046509,No Issue now
epoch,123,[],2.279890775680542,No Issue now
epoch,126,[],2.2959139347076416,No Issue now
epoch,129,[],2.31302809715271,No Issue now
epoch,132,[],2.329317808151245,No Issue now
epoch,135,[],2.3451788425445557,No Issue now
epoch,138,[],2.3632259368896484,No Issue now
epoch,141,[],2.3792288303375244,No Issue now
epoch,144,[],2.3971729278564453,No Issue now
epoch,147,[],2.413508653640747,No Issue now
epoch,150,[],2.4312849044799805,No Issue now
epoch,153,[],2.448521852493286,No Issue now
epoch,156,[],2.4647836685180664,No Issue now
epoch,159,[],2.482428789138794,No Issue now
epoch,162,[],2.4985058307647705,No Issue now
epoch,165,[],2.516169786453247,No Issue now
epoch,168,[],2.532721757888794,No Issue now
epoch,171,[],2.550917863845825,No Issue now
epoch,174,[],2.5678257942199707,No Issue now
epoch,177,[],2.585085868835449,No Issue now
epoch,180,[],2.602001905441284,No Issue now
epoch,183,[],2.6182639598846436,No Issue now
epoch,186,[],2.6367428302764893,No Issue now
epoch,189,[],2.653373956680298,No Issue now
epoch,192,[],2.6715619564056396,No Issue now
epoch,195,[],2.6880366802215576,No Issue now
epoch,198,[],2.7062220573425293,No Issue now
epoch,201,[],2.7230398654937744,No Issue now
epoch,204,[],2.740900754928589,No Issue now
epoch,207,[],2.7580478191375732,No Issue now
epoch,210,[],2.7747137546539307,No Issue now
epoch,213,[],2.7935168743133545,No Issue now
epoch,216,[],2.8101978302001953,No Issue now
epoch,219,[],2.829141855239868,No Issue now
epoch,222,[],2.846479654312134,No Issue now
epoch,225,[],2.864696979522705,No Issue now
epoch,228,[],2.8825860023498535,No Issue now
epoch,231,[],2.9012808799743652,No Issue now
epoch,234,[],2.9185640811920166,No Issue now
epoch,237,[],2.9376578330993652,No Issue now
epoch,240,[],2.9548847675323486,No Issue now
epoch,243,[],2.9720358848571777,No Issue now
epoch,246,[],2.989551067352295,No Issue now
epoch,249,[],3.006795883178711,No Issue now
epoch,252,[],3.026150703430176,No Issue now
epoch,255,[],3.042994737625122,No Issue now
epoch,258,[],3.062607765197754,No Issue now
epoch,261,[],3.0799379348754883,No Issue now
epoch,264,[],3.099437952041626,No Issue now
epoch,267,[],3.1170527935028076,No Issue now
epoch,270,[],3.1363649368286133,No Issue now
epoch,273,[],3.1541197299957275,No Issue now
epoch,276,[],3.1730988025665283,No Issue now
epoch,279,[],3.1904609203338623,No Issue now
epoch,282,[],3.2096030712127686,No Issue now
epoch,285,[],3.2273430824279785,No Issue now
epoch,288,[],3.2451717853546143,No Issue now
epoch,291,[],3.263213872909546,No Issue now
epoch,294,[],3.2804958820343018,No Issue now
epoch,297,[],3.299980878829956,No Issue now
epoch,300,[],3.3176560401916504,No Issue now
epoch,303,[],3.3369598388671875,No Issue now
epoch,306,[],3.3548898696899414,No Issue now
epoch,309,[],3.3743958473205566,No Issue now
epoch,312,[],3.391990900039673,No Issue now
epoch,315,[],3.4121336936950684,No Issue now
epoch,318,[],3.4296507835388184,No Issue now
epoch,321,[],3.4493789672851562,No Issue now
epoch,324,[],3.467113971710205,No Issue now
epoch,327,[],3.4865829944610596,No Issue now
epoch,330,[],3.504633665084839,No Issue now
epoch,333,[],3.5244767665863037,No Issue now
epoch,336,[],3.5425448417663574,No Issue now
epoch,339,[],3.561903715133667,No Issue now
epoch,342,[],3.5799217224121094,No Issue now
epoch,345,[],3.5995140075683594,No Issue now
epoch,348,[],3.6179888248443604,No Issue now
epoch,351,[],3.637006998062134,No Issue now
epoch,354,[],3.6559689044952393,No Issue now
epoch,357,[],3.6748199462890625,No Issue now
epoch,360,[],3.6929967403411865,No Issue now
epoch,363,[],3.7120089530944824,No Issue now
epoch,366,[],3.7306389808654785,No Issue now
epoch,369,[],3.7489399909973145,No Issue now
epoch,372,[],3.7679858207702637,No Issue now
epoch,375,[],3.786374807357788,No Issue now
epoch,378,[],3.8058159351348877,No Issue now
epoch,381,[],3.824197769165039,No Issue now
epoch,384,[],3.8442957401275635,No Issue now
epoch,387,[],3.8628478050231934,No Issue now
epoch,390,[],3.8834927082061768,No Issue now
epoch,393,[],3.901798725128174,No Issue now
epoch,396,[],3.921867847442627,No Issue now
